b264a77a36bc2fa88fece0ad0718fb2a1897bf44 1424136618 Merge pull request #3939 from dotta/content-length-header-in-304-response-3899
8165da2088c89753ec4aeb1aec4ce6f61d0585cd 1424071559 Merge pull request #3923 from cchantep/fix-3923
66907a42b18c77a8294eb3b7d924a6c53499fee6 1424064403 Merge pull request #3938 from pvlugter/restrict-protocol-compiles
6b9d79736a2e0cde7bf04507fcea90b9b228730e 1424037199 Merge pull request #3931 from dotta/remove-implicit-conversion
f9143d1f9c30c52786b308b56f37007508c55943 1423805964 Merge pull request #3930 from pvlugter/fork-run-updates
c55ae16256f1bf566801ff8d6a58fbcfcbea5505 1423795323 Merge pull request #3928 from mkurz/MimeTypesTypo
38556cd6ebafcdc21264487311613958c038e7a0 1423671842 Merge pull request #3819 from dotta/import-play-java-project-with-errors-3818
9fd962ef1803451609892c27a050917ee533e372 1423618113 Merge pull request #3917 from jroper/java8-only
ddc1cbf6b2301710c65212e543d2f0e81e9ef4f9 1423530385 Merge pull request #3477 from cchantep/fix-3477
6f773469c431e810512f1d45eddd18c8944152a6 1423508877 Merge pull request #3909 from loicdescotte/loicdescotte-patch-1
b6fe62ae8b0c892f4bc5d52fd243ad996184cb2c 1423453528 Merge pull request #3908 from jroper/scripted-concurrency
960ae25a86fc24a97e780d7f6e69ee716388c412 1423451024 Merge pull request #3901 from jroper/evolutions-testing-improvements
c580d65dd923ca2d1a2d03be7d93789fe65137cc 1423444563 Merge pull request #3907 from cchantep/fix-3907
488c8e65d019757d6c3b1027ea1cd49414c85f20 1423313188 Merge pull request #3906 from loicdescotte/master
c28c3d4555097122ea955761c4b0b4d2581e6b9b 1423312107 Merge pull request #3891 from xuwei-k/Functor-JsResult
fb2c1bc352d9737a4dba0b662f0af97985234a47 1423307371 Merge pull request #3905 from loicdescotte/master
3058ead80e85753ce4d4bfdc469a1eba4b51e2dd 1423252430 Merge pull request #3902 from mkurz/logbackDocFixes
c7943ab390efd236a9cf556fc6f298eeb7834f5a 1423185922 Merge pull request #3900 from richdougherty/akka-http-integration-pt10
8a4ec3aa0ca4f6af5c3049d8951629112c1fb88b 1423169847 Merge pull request #3890 from jroper/server-config
faf5c45d2de731ef1cfba262708c2648ef9fb052 1423116252 Merge pull request #3889 from richdougherty/akka-http-integration-pt9
069b5a4c4a454a9636ec0d9a67d9c8a25d018ec5 1423040846 Merge pull request #3888 from gmethvin/jsvalue-tostring
fbc169012f3ae1d1b4ebe0e7777546ff4cb52d34 1423028766 Merge pull request #3822 from cchantep/fix-3822
e3bb5d70df832b7fba3979861fb31a46624cd44a 1422935998 Merge pull request #3866 from gmethvin/errorhandler-docs
2de0d653c48e3c7ad3280db640c388d1b4b5c40b 1422923296 Merge pull request #3883 from richdougherty/akka-http-integration-pt8
8e508af74759a43edb13cfa6d59504c302b9f533 1422843827 Merge pull request #3882 from rsazima/patch-1
49ca1932507535374a6f3d132fa1bf18fc8cb8e1 1422769379 Merge pull request #3767 from benmccann/watch-service
994a13c111dd1b028119778fed12114d3166e0f6 1422748097 Merge pull request #3879 from bjfletcher/master
b2e97f355874f715119037c9e2b9c5be0a1ea6f8 1422592961 Merge pull request #3868 from aloiscochard/master
54d8cae0a91d8867de365e635ef2cb8e246d9791 1422564685 Merge pull request #3812 from cchantep/fix-3812
bc39e7e81236822b8a6c05215e51b228cb98f852 1422500710 Merge pull request #3864 from richdougherty/public-instance-cache
5faa3380ae55a793c41581a1b9add4ed7d21b1e0 1422497829 Merge pull request #3860 from stephennancekivell/master
e90eb4111667f059f636e43b393479c75f3ec12e 1422497187 Merge pull request #3863 from richdougherty/cont-flatmap-stackoverflow
b57fdaa70e48870e7788d50023ad8074d64af50f 1422394550 Merge pull request #3857 from yokomizor/fix_sbtcookbook_doc_indent
d013cc13718952b45545a7a9f6537503bd7f477d 1422327590 Merge pull request #3854 from stevenheidel/patch-1
01c13969f11b3d3bee12e698947cc702c119a27a 1422309585 Merge pull request #3853 from cchantep/play-dok-moved
2e6b12fc129b01c546b1b5fce0f60eb41ec9abaa 1422295640 Merge pull request #3837 from ndeverge/patch-6
f1a01d0da3bad462002f271af580d3006ccd2b29 1422263220 Merge pull request #3851 from wsargent/fix-input-link
9610f6b01b044fe42789f438b6fe3be0be151f1b 1422259392 Merge pull request #3769 from benmccann/move-classloaders
9c85105e5c31d4b2e182531dd7d5eb29a16a2f14 1422054616 Merge pull request #3847 from Mogztter/issue-3791
cdab99f66224f5d347e8f7ff59e82ada2041ac08 1422028440 Merge pull request #3844 from jkutner/master
10c5d5bf5a4121c33ef3dbab1fff1b482d23f349 1421887817 Merge pull request #3834 from timgoodchild/tg-3717
30b8aa736c3bccff68aba38d239ab48d5eca5935 1421887594 Merge pull request #3838 from gmethvin/java-headers
624df5bb51c1958a28b5530cb75dd311d6932d56 1421869505 Merge pull request #3835 from pvlugter/fork-run
af9c6515011ca8501ae76787ffd4891cb72c9fde 1421711831 Merge pull request #3830 from pvlugter/run-support
b64e3993658dfb85931d712d21987f1521015516 1421366778 Merge pull request #3821 from kflorence/patch-1
eb2267cd2fa58e6a510a0b086e9c395ef4f69fd6 1421215309 Merge pull request #3813 from dotta/remove-future-tostring
f6b5ae1eb74d9abf85fc1c7891db303879683153 1421209877 Merge pull request #3749 from infm/master
4aaa857416d5b576a7939dd5652d732ba82c61ba 1421206660 Merge pull request #3808 from benmccann/sbteclipse-3.0
322d7e914a8300cf71ecc3621449f7e2169b8e06 1421092344 Merge pull request #3802 from cdraeger/javassist-3.19.0-GA
59f6139dca7bb3649b54f4952b0315c66841fbdc 1421067823 Merge pull request #3803 from richdougherty/fix-ci-failures
4fe00cb6d4b20e80db30dbdbcdca80f18cc8c33a 1421027978 Merge pull request #3798 from dragisak/master
d62df6d0b368e3feb02a996957d7086ecc458257 1421027865 Merge pull request #3786 from benmccann/remove-test-workaround
4ae9c92ea46aee61fea741c76ab207f09fd55a3c 1421027764 Merge pull request #3792 from richdougherty/if-modified-since-parsing
13d867425a71e087003469570b7d69c8a405b86f 1421027643 Merge pull request #3793 from richdougherty/akka-http-integration-pt7
dc82b062c444b4403bd4c052e466e259688a4f4b 1421027626 Merge pull request #3787 from richdougherty/akka-http-integration-pt6
ecb402c8b43f095ebc559e0194bc624f77347da4 1421027600 Merge pull request #3796 from pauldraper/pauldraper-char-encoding-enumeratees
e4861823993c8fe7d9fd1bda5a63e42562b07af1 1421026182 Merge pull request #3800 from benmccann/sbt-native-packager-0.8.0
e8e197f0ddcafa33c6b92eadc69e696ba13d62f8 1420998246 Merge pull request #3788 from mkurz/upgradeHibernate
ee9d032636d9c22dbdcfed6097f09733a9c54481 1420936070 Merge pull request #3783 from richdougherty/akka-http-bind-debugging
c0399105e14f5dbd2bbda86898540afa115f0487 1420691306 Merge pull request #3785 from richdougherty/akka-http-integration-pt5
51395e1f8b8b3541ae4d3b1389fc7d35b92df214 1420677727 Merge pull request #3780 from rtyley/easy-overridding-of-logged-error-message
c397fb8c887fa948dfa5925cd729350e0b6458fd 1420613605 Merge pull request #3521 from kutchar/master
9a9455d790a04bbbf907db6247eddedf113e189c 1420588694 Merge pull request #3774 from julienrf/fix/test-helper-route
9972553b8243738d658c0bc5d37ab9dcf3564e41 1420586244 Merge pull request #3770 from benmccann/source-provider
5181638a955bb234389247aa834785046940ece6 1420475025 Merge pull request #3775 from julienrf/fix/specs2-withbrowser
da9b1fda1d434c723846414fc9cf1ce3bb5e7dd2 1420429846 Merge pull request #3772 from richdougherty/akka-http-integration-pt4
86cb4ca0e6cd925ea6d2fb6fe2a6dc8876954ada 1419902076 Merge pull request #3763 from arobertn/master
814f2cac35faeea0451b0ebc79b9a6e636ddaf1a 1419895799 Merge pull request #3762 from konopski/master
c35dd0d06362217e30221c743037c3c0128a5d2d 1419822342 Merge pull request #3757 from xuwei-k/deserializer-switch
b1f98acbc5884c95d37f2a5f54626922374df6fb 1419447687 Merge pull request #3759 from chrisrhut/master
ab284b035b51e8cb4ae7d753e2e89206619cd573 1419433143 Merge pull request #3751 from bwbecker/LESS_doc
142c5a5de08b0ceb4806c6a13cb275da778aa8af 1419412293 Merge pull request #3361 from mattweber/ningsettings
ba1fd8034e4c08eed458531d8a2119ab7613010e 1419406475 Merge pull request #3750 from mkurz/jQueryUpgrade
8bb035fb2dacc46e1243a7fb58dea7d9b2815a53 1418860438 Merge pull request #3744 from richdougherty/akka-http-integration-tests
5a879a73db38b2dfb6dfbbae2163ae5ba943d638 1418795212 Merge pull request #3743 from richdougherty/akka-http-integration-pt3
a258875b762eae506db714cd17486266a87101de 1418707917 Merge pull request #3456 from botchniaque/patch-1
8a3520f2ff51d4c8400d1c2d56cea2487288fdec 1418688042 Merge pull request #3738 from richdougherty/akka-http-integration-pt2
8bf02525e34c5dac943a15be95134f43eebd1aed 1418662494 Merge pull request #3725 from msavoury/master
bcc7ff4f19b663d170c5dcbfeeb6dcdde2ae18fd 1418612769 Merge pull request #3693 from richdougherty/server.conf
0886612a94337961cd4753121260de2e57405357 1418612505 Merge pull request #3735 from pvlugter/dependency-cross-version
88732fb9581de773f74fd0e105f6f87175f64d51 1418357572 Merge pull request #3733 from pvlugter/interplay
13b5e52adc719d5ca2516132ad26b2daad6624a9 1418350440 Merge pull request #3730 from pvlugter/run-support
c1bce5ab371ee4ea452ae1917545c012bf7f4d0c 1418350237 Merge pull request #3732 from richdougherty/akka-http-integration
28b86d952d91493cd471960c81595d970c57999e 1418248143 Merge pull request #3726 from mobiworx/master
fd553e296f0cfde419a896b0a0ff435430e2941d 1418041940 Merge pull request #3720 from richdougherty/akka-http-1.0-M1
0fed5c7620f77995b95ab26588a7bc5dccd74a53 1418024117 Merge pull request #3722 from jroper/3722-assets-last-modified-escaped
524c49b5ec86218528fd2fb532b801675b3b68f8 1418005174 Merge pull request #3498 from jroper/separate-specs2
edbb0fd11bf0e7472348d81b5962536cdff8763f 1418004919 Merge pull request #3712 from jroper/remove-anorm
6eab519def6e696dac902d151a268f227f0cc42b 1417995887 Merge pull request #3700 from benmccann/unhardcode-watch
b0bc2884e955463f25caf3cea8630d4e40fa07b7 1417995483 Merge pull request #3714 from yanns/issue-3711
0db4debae73218385543585fd23e3b385a87a0e8 1417994705 Merge pull request #3719 from wchen9911/timer
7d2886f312475b18144dd7ec755066399c5dd387 1417805812 Merge pull request #3702 from benmccann/simplify-context
1653c1cb8d52315818643c000b127e8bb92e69ef 1417760337 Merge pull request #3701 from jroper/ebean-migration
09613fdb3e69e5ef34e0ca5dacc4fd623fab8c7b 1417743201 Merge pull request #3708 from xuwei-k/specs2-matcher-extra-dependency
0178509f5afe7eb4a959d06d537170b25ae98af2 1417740949 Merge pull request #3707 from xuwei-k/invalid-header-value
4915c30e17f89b87d8c559b82da3d67b7f3a7200 1417713564 Merge pull request #3710 from netroby/feature/jdbc-update
d6ac99cc042b87b141064a103e06396f4099b910 1417570412 Merge pull request #3691 from jroper/remove-ebean
2136fb2e6fae4c990635ee968e822c24b62ac435 1417562622 Merge pull request #3684 from benmccann/standard-layout
8d5950efd72f14c976c5ad72f92ee4a6a3a722b4 1417545319 Merge pull request #3695 from mkurz/jodaTimeUpgrade
